#"Progress (%)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
8540.0%,2102.3759765625,290.13947255211167,0.30085906306723326,402
8550.0%,2087.109375,332.8577332849045,0.30085906306723326,402
8560.0%,2140.7666015625,278.935598521987,0.30085906306723326,402
8570.0%,2103.2255859375,299.1200941058669,0.30085906306723326,402
8580.0%,2064.3056640625,322.2048760643647,0.30085906306723326,402
8590.0%,2145.24609375,302.6291626565252,0.30085906306723326,402
8600.0%,2130.7236328125,320.62593597627335,0.30085906306723326,402
8610.0%,2114.4345703125,309.5063298947474,0.30085906306723326,402
8620.0%,2149.7255859375,317.25459431522756,0.30085906306723326,402
8630.0%,2132.556640625,322.4316919726019,0.30085906306723326,402
8640.0%,2074.021484375,331.97254122704527,0.30085906306723326,402
8650.0%,2094.3271484375,327.2968722918508,0.30085906306723326,402
8660.0%,2129.2216796875,312.6196396231885,0.30085906306723326,402
8670.0%,2043.3955078125,333.15443558463545,0.30085906306723326,402
8680.0%,2101.865234375,296.9003639423348,0.30085906306723326,402
8690.0%,2083.095703125,317.3019825222783,0.30085906306723326,402
8700.0%,2042.197265625,321.90932475124043,0.30085906306723326,402
8710.0%,2034.2900390625,332.4983371242761,0.30085906306723326,402
8720.0%,2093.1162109375,310.4667986328688,0.30085906306723326,402
8730.0%,2093.224609375,284.38512052056024,0.30085906306723326,402
8740.0%,2013.7265625,316.24078384628666,0.30085906306723326,402
8750.0%,2052.484375,320.32178148997207,0.30085906306723326,402
8760.0%,2079.8515625,327.99388409569116,0.30085906306723326,402
8770.0%,2084.634765625,323.2199845865247,0.30085906306723326,402
8780.0%,2066.3486328125,322.1285935195611,0.30085906306723326,402
8790.0%,2051.599609375,309.4571986010829,0.30085906306723326,402
8800.0%,2126.8798828125,299.7896985044303,0.30085906306723326,402
8810.0%,2073.9716796875,309.69412821671835,0.30085906306723326,402
8820.0%,2091.91015625,310.5112235495224,0.30085906306723326,402
8830.0%,2155.279296875,302.24379584762227,0.30085906306723326,402
8840.0%,2101.8056640625,304.8532160492091,0.30085906306723326,402
8850.0%,2074.83984375,314.634930411269,0.30085906306723326,402
8860.0%,2117.6875,306.8034980031937,0.30085906306723326,402
8870.0%,2117.0146484375,302.5654117349318,0.30085906306723326,402
8880.0%,2063.107421875,324.2966372077926,0.30085906306723326,402
8890.0%,2155.1064453125,308.10331125722075,0.30085906306723326,402
8900.0%,2109.9619140625,317.3750136114413,0.30085906306723326,402
8910.0%,2104.5498046875,333.9587606252562,0.30085906306723326,402
8920.0%,2106.2626953125,305.2509949445759,0.30085906306723326,402
8930.0%,2111.2255859375,318.83664169903625,0.30085906306723326,402
8940.0%,2081.263671875,320.3394281385644,0.30085906306723326,402
8950.0%,2081.498046875,325.85770466628315,0.30085906306723326,402
8960.0%,2091.94140625,324.6329065158253,0.30085906306723326,402
8970.0%,2167.3515625,301.09638225315166,0.30085906306723326,402
8980.0%,2123.5390625,325.28206519695607,0.30085906306723326,402
8990.0%,2183.3623046875,301.103257920109,0.30085906306723326,402
9000.0%,2099.4970703125,327.62065784060457,0.30085906306723326,402
9010.0%,2135.685546875,312.77856776077004,0.30085906306723326,402
9020.0%,2012.44921875,317.98564898605434,0.30085906306723326,402
9030.0%,2078.7939453125,296.83390510170995,0.30085906306723326,402
9040.0%,2070.126953125,277.01198706135153,0.30085906306723326,402
9050.0%,2062.72265625,306.74608989438764,0.30085906306723326,402
9060.0%,2083.484375,300.15844679438607,0.30085906306723326,402
9070.0%,2086.140625,291.7370844254438,0.30085906306723326,402
9080.0%,2155.666015625,273.59136180228455,0.30085906306723326,402
9090.0%,2132.4443359375,282.47070945527605,0.30085906306723326,402
9100.0%,2061.7294921875,322.43490871458397,0.30085906306723326,402
9110.0%,2051.7607421875,302.4928595897863,0.30085906306723326,402
9120.0%,2050.2890625,299.60145792666765,0.30085906306723326,402
9130.0%,2019.625,319.9961572340632,0.30085906306723326,402
9140.0%,2144.490234375,281.96380051558367,0.30085906306723326,402
9150.0%,2072.3359375,320.5800695594531,0.30085906306723326,402
9160.0%,2129.8271484375,310.59939788118277,0.30085906306723326,402
9170.0%,2032.6279296875,350.91799063769696,0.30085906306723326,402
9180.0%,2110.1337890625,323.56426936190866,0.30085906306723326,403
9190.0%,2107.1591796875,302.184963740513,0.30085906306723326,403
9200.0%,2071.138671875,320.76001538529556,0.30085906306723326,403
9210.0%,2038.4072265625,308.6985069775915,0.30085906306723326,403
9220.0%,2008.2431640625,282.60520203218454,0.30085906306723326,403
9230.0%,1991.9970703125,300.5048891579098,0.30085906306723326,403
9240.0%,2003.2109375,301.0823515588676,0.30085906306723326,403
9250.0%,2006.8173828125,307.03357593618495,0.30085906306723326,403
9260.0%,2024.142578125,276.7669194276076,0.30085906306723326,403
9270.0%,1991.0712890625,312.72784890674785,0.30085906306723326,403
9280.0%,2112.376953125,280.9991380727199,0.30085906306723326,403
9290.0%,2052.5673828125,294.00698193907374,0.30085906306723326,403
9300.0%,2035.4970703125,304.00405236342436,0.30085906306723326,403
9310.0%,2063.3076171875,305.1119431375724,0.30085906306723326,403
9320.0%,2075.509765625,304.6273513352913,0.30085906306723326,403
9330.0%,2061.6669921875,307.84583905102585,0.30085906306723326,403
9340.0%,2131.490234375,300.57684959030655,0.30085906306723326,403
9350.0%,2126.4052734375,300.1478089132963,0.30085906306723326,403
9360.0%,2012.052734375,317.0969516382142,0.30085906306723326,403
9370.0%,2116.3671875,300.3953998173873,0.30085906306723326,403
9380.0%,2060.9921875,328.95467993202925,0.30085906306723326,403
9390.0%,2102.69921875,306.5492568163182,0.30085906306723326,403
9400.0%,2069.8662109375,313.4927202676718,0.30085906306723326,403
9410.0%,2083.666015625,323.54976945459885,0.30085906306723326,403
9420.0%,2061.10546875,311.72160508623807,0.30085906306723326,403
9430.0%,2023.021484375,300.0942083077739,0.30085906306723326,403
9440.0%,2026.107421875,301.69988603407114,0.30085906306723326,403
9450.0%,2013.271484375,311.19862056906055,0.30085906306723326,403
9460.0%,2018.783203125,304.3076432042013,0.30085906306723326,403
9470.0%,2048.2509765625,296.39847880766894,0.30085906306723326,403
9480.0%,2045.0556640625,300.9877773776815,0.30085906306723326,403
9490.0%,2154.046875,283.8451614311521,0.30085906306723326,403
9500.0%,2083.23828125,308.3891003554377,0.30085906306723326,403
9510.0%,2108.95703125,312.91579250688807,0.30085906306723326,403
9520.0%,2059.8310546875,315.4769296719574,0.30085906306723326,403
9530.0%,2051.4638671875,315.6587588559929,0.30085906306723326,403
9540.0%,2117.1513671875,303.1348560703049,0.30085906306723326,403
9550.0%,2093.6611328125,295.5508226210807,0.30085906306723326,403
9560.0%,2090.390625,321.28122866607976,0.30085906306723326,403
9570.0%,2097.2763671875,333.64424369386654,0.30085906306723326,403
9580.0%,2085.8701171875,324.2641552703978,0.30085906306723326,403
9590.0%,2058.9931640625,317.1284481374446,0.30085906306723326,403
9600.0%,2027.5205078125,307.6917387368507,0.30085906306723326,403
9610.0%,2006.5751953125,310.6106600895294,0.30085906306723326,403
9620.0%,2023.6552734375,310.26929805048786,0.30085906306723326,403
9630.0%,2043.9580078125,301.308994130717,0.30085906306723326,403
9640.0%,2073.390625,283.56018124358303,0.30085906306723326,403
9650.0%,2049.064453125,290.7311679215465,0.30085906306723326,403
9660.0%,2032.8671875,309.16603962921715,0.30085906306723326,403
9670.0%,2058.3291015625,314.2829849752356,0.30085906306723326,403
9680.0%,2075.3818359375,311.9432161409161,0.30085906306723326,403
9690.0%,2118.3515625,290.1956251541451,0.30085906306723326,403
9700.0%,2006.81640625,327.6954739175849,0.30085906306723326,402
9710.0%,2038.3916015625,317.2705490711091,0.30085906306723326,402
9720.0%,2033.8095703125,320.56127760479376,0.30085906306723326,402
9730.0%,2046.2802734375,310.6466428416696,0.30085906306723326,402
9740.0%,2003.6064453125,331.9460906966273,0.30085906306723326,402
9750.0%,2042.1298828125,317.4128062079813,0.30085906306723326,402
9760.0%,2018.9521484375,324.8629001062366,0.30085906306723326,402
9770.0%,2124.751953125,286.827216442255,0.30085906306723326,402
9780.0%,1974.71875,345.25658541141183,0.30085906306723326,402
9790.0%,2047.5595703125,315.8709221863193,0.30085906306723326,402
9800.0%,2024.298828125,322.96799029530615,0.30085906306723326,402
9810.0%,2052.7421875,305.12222108228815,0.30085906306723326,402
9820.0%,2116.5771484375,305.76517189647046,0.30085906306723326,402
9830.0%,2073.8291015625,324.8996037360452,0.30085906306723326,402
9840.0%,2101.80078125,306.0518933386811,0.30085906306723326,402
9850.0%,2122.4384765625,313.93412616538023,0.30085906306723326,402
9860.0%,2164.5595703125,308.5035957636535,0.30085906306723326,401
9870.0%,2088.3037109375,325.31605888663483,0.30085906306723326,401
9880.0%,2118.0771484375,323.3387127555383,0.30085906306723326,401
9890.0%,2024.9931640625,336.1409462983921,0.30085906306723326,401
9900.0%,2064.3955078125,297.1278128085868,0.30085906306723326,401
9910.0%,1987.9453125,299.11206465218487,0.30085906306723326,401
9920.0%,2026.2177734375,303.6606911872003,0.30085906306723326,401
9930.0%,1897.2119140625,319.81455450009923,0.30085906306723326,401
9940.0%,1924.9775390625,296.2223210432023,0.30085906306723326,401
9950.0%,1982.56640625,280.65876302612975,0.30085906306723326,400
9960.0%,1963.736328125,292.7716624160023,0.30085906306723326,400
9970.0%,2041.2861328125,285.3526085279403,0.30085906306723326,400
9980.0%,1995.591796875,303.9236877643637,0.30085906306723326,400
9990.0%,2003.0634765625,287.62331029573653,0.30085906306723326,400
10000.0%,2033.8623046875,302.3894108010915,0.30085906306723326,399
10010.0%,1999.998046875,301.65443414579494,0.30085906306723326,399
10020.0%,1986.515625,301.56658259246933,0.30085906306723326,399
10030.0%,1970.0087890625,289.6992803258287,0.30085906306723326,399
10040.0%,2012.1728515625,299.41827444163863,0.30085906306723326,399
10050.0%,1968.9267578125,339.9227957805161,0.30085906306723326,399
10060.0%,2046.1708984375,317.6393415122695,0.30085906306723326,399
10070.0%,2056.43359375,334.2338043549254,0.30085906306723326,399
10080.0%,2053.3330078125,323.39984013839273,0.30085906306723326,399
10090.0%,2081.955078125,308.9839946567229,0.30085906306723326,399
10100.0%,2000.5703125,327.68488922522886,0.30085906306723326,399
10110.0%,2060.2607421875,307.85781441588995,0.30085906306723326,399
10120.0%,2068.056640625,302.6090189255566,0.30085906306723326,399
10130.0%,2051.2216796875,323.2875118038948,0.30085906306723326,399
10140.0%,2020.8203125,331.6136921679041,0.30085906306723326,399
10150.0%,2015.6982421875,302.2332515997479,0.30085906306723326,399
10160.0%,1967.1318359375,312.0171900750784,0.30085906306723326,399
10170.0%,2042.8076171875,290.94482303558516,0.30085906306723326,399
10180.0%,1982.564453125,306.5613660502402,0.30085906306723326,399
10190.0%,2056.4033203125,315.8510033668957,0.30085906306723326,399
10200.0%,2046.451171875,310.4488912498329,0.30085906306723326,399
10210.0%,2035.791015625,294.5350576083943,0.30085906306723326,399
10220.0%,1996.197265625,300.9072811873324,0.30085906306723326,399
10230.0%,2047.3642578125,295.61491977115327,0.30085906306723326,399
10240.0%,2020.1640625,308.74085848751514,0.30085906306723326,399
10250.0%,2050.9169921875,304.51163605426285,0.30085906306723326,399
10260.0%,2107.3974609375,284.63722720225775,0.30085906306723326,399
10270.0%,2003.716796875,298.85404727328944,0.30085906306723326,399
10280.0%,2015.56640625,294.4572770490342,0.30085906306723326,399
10290.0%,1959.298828125,298.78080768603127,0.30085906306723326,399
10300.0%,1976.865234375,280.7281304381472,0.30085906306723326,399
10310.0%,1967.6630859375,282.88759539851,0.30085906306723326,399
10320.0%,2028.623046875,299.98673508075933,0.30085906306723326,399
10330.0%,2016.37109375,300.20631489783966,0.30085906306723326,399
10340.0%,2079.75,300.64899860401135,0.30085906306723326,399
10350.0%,2102.642578125,307.65852418883503,0.30085906306723326,399
10360.0%,2083.3076171875,305.5908155662931,0.30085906306723326,399
10370.0%,2045.2275390625,321.5899784560417,0.30085906306723326,399
10380.0%,2000.0693359375,319.6011091284858,0.30085906306723326,399
10390.0%,2054.8779296875,311.1796792107297,0.30085906306723326,399
10400.0%,2102.1767578125,313.01221414906905,0.30085906306723326,399
10410.0%,2016.892578125,325.71235998462004,0.30085906306723326,399
10420.0%,2062.8212890625,297.24240460360505,0.30085906306723326,399
10430.0%,2071.865234375,297.1106432367662,0.30085906306723326,399
10440.0%,2086.013671875,333.3148131191518,0.30085906306723326,399
10450.0%,2086.974609375,305.96210133582525,0.30085906306723326,399
10460.0%,2088.0166015625,283.4679755389766,0.30085906306723326,399
10470.0%,1979.2900390625,314.0523518351621,0.30085906306723326,399
10480.0%,2017.017578125,294.3832554310606,0.30085906306723326,399
10490.0%,1983.505859375,287.55340947774346,0.30085906306723326,399
10500.0%,2024.775390625,273.3241611139364,0.30085906306723326,399
10510.0%,2013.76171875,294.1462102998613,0.30085906306723326,399
10520.0%,2032.826171875,280.00547036660174,0.30085906306723326,399
10530.0%,1990.111328125,296.8688803937442,0.30085906306723326,399
10540.0%,1934.9580078125,305.8619779338427,0.30085906306723326,399
10550.0%,1973.2099609375,298.1485326749877,0.30085906306723326,399
10560.0%,1951.498046875,291.24443222483666,0.30085906306723326,399
10570.0%,2031.375,271.7592286384807,0.30085906306723326,399
10580.0%,2045.3291015625,270.33291286725876,0.30085906306723326,399
10590.0%,2060.626953125,272.8472314742442,0.30085906306723326,399
10600.0%,1967.830078125,307.89932367717506,0.30085906306723326,399
10610.0%,2025.97265625,319.6345210465478,0.30085906306723326,399
10620.0%,2073.9111328125,318.2974974762493,0.30085906306723326,399
10630.0%,2080.5458984375,316.5593396496252,0.30085906306723326,399
10640.0%,2109.607421875,314.8916537318605,0.30085906306723326,399
10650.0%,2133.3154296875,330.83919526049823,0.30085906306723326,399
10660.0%,2029.23046875,331.53296190990176,0.30085906306723326,399
10670.0%,2056.396484375,301.93827358691703,0.30085906306723326,399
10680.0%,2108.5380859375,279.8620165143659,0.30085906306723326,399
10690.0%,2021.017578125,309.48830171262296,0.30085906306723326,399
10700.0%,2042.029296875,282.164519195351,0.30085906306723326,399
10710.0%,1990.12890625,279.05380293158555,0.30085906306723326,399
10720.0%,1980.015625,294.1669780894076,0.30085906306723326,399
10730.0%,2025.2841796875,300.1633837417172,0.30085906306723326,399
10740.0%,2051.669921875,310.38226600969807,0.30085906306723326,399
10750.0%,2027.5400390625,323.54376002153134,0.30085906306723326,399
10760.0%,2047.0078125,321.7122057474216,0.30085906306723326,400
10770.0%,2026.201171875,333.30772454340683,0.30085906306723326,400
10780.0%,2098.080078125,311.3315427589432,0.30085906306723326,400
10790.0%,2090.6884765625,307.5187572522478,0.30085906306723326,400
10800.0%,2063.4697265625,323.5502539403134,0.30085906306723326,400
10810.0%,2046.1728515625,333.9036117758553,0.30085906306723326,400
10820.0%,2011.384765625,326.57500431973784,0.30085906306723326,400
10830.0%,2034.28125,310.3068866324238,0.30085906306723326,400
10840.0%,2029.970703125,333.662501071394,0.30085906306723326,400
10850.0%,2104.0283203125,302.38282637342843,0.30085906306723326,400
10860.0%,2082.5908203125,330.3375295827384,0.30085906306723326,400
10870.0%,2089.0634765625,307.7408339820913,0.30085906306723326,400
10880.0%,2043.6162109375,328.40548705674405,0.30085906306723326,400
10890.0%,2041.4765625,364.7489889237978,0.30085906306723326,400
10900.0%,2084.837890625,339.7561333431583,0.30085906306723326,400
10910.0%,2073.19921875,333.08967921277696,0.30085906306723326,400
10920.0%,2126.685546875,300.2128661961513,0.30085906306723326,400
10930.0%,1998.939453125,345.67603518580205,0.30085906306723326,400
10940.0%,2077.7001953125,311.14778733573263,0.30085906306723326,400
10950.0%,1965.25,338.81635645667274,0.30085906306723326,400
10960.0%,2110.59765625,282.9922776917365,0.30085906306723326,400
10970.0%,2031.30078125,310.8706231114199,0.30085906306723326,400
10980.0%,1981.306640625,305.2770296675966,0.30085906306723326,400
10990.0%,2022.6162109375,291.3076375549501,0.30085906306723326,400
11000.0%,2074.1337890625,282.7637540983779,0.30085906306723326,400
11010.0%,2019.6044921875,292.9537609637381,0.30085906306723326,400
11020.0%,2049.8310546875,292.5773380140436,0.30085906306723326,400
11030.0%,2026.73046875,307.71238754314476,0.30085906306723326,400
11040.0%,2073.01953125,280.6919760825254,0.30085906306723326,400
11050.0%,2060.083984375,312.4548391600079,0.30085906306723326,400
11060.0%,1978.701171875,332.44173721595655,0.30085906306723326,400
11070.0%,2040.107421875,303.1307098002075,0.30085906306723326,400
11080.0%,2048.9736328125,297.8941680519518,0.30085906306723326,400
11090.0%,2042.4091796875,283.2376087707324,0.30085906306723326,400
11100.0%,1922.0537109375,300.8522235838043,0.30085906306723326,400
11110.0%,1921.0595703125,272.7142549227829,0.30085906306723326,400
11120.0%,1921.2529296875,266.33608825034685,0.30085906306723326,400
11130.0%,1964.966796875,265.43159746074247,0.30085906306723326,400
11140.0%,1934.31640625,279.208532151447,0.30085906306723326,400
11150.0%,1970.9853515625,285.3014518798529,0.30085906306723326,400
11160.0%,1963.1083984375,310.3840343108832,0.30085906306723326,400
11170.0%,1971.962890625,317.8584017157005,0.30085906306723326,400
11180.0%,2040.228515625,317.0173306547411,0.30085906306723326,400
11190.0%,2021.34375,326.8546698202247,0.30085906306723326,400
11200.0%,2060.0859375,313.0950413885288,0.30085906306723326,400
11210.0%,2056.06640625,315.08865801414527,0.30085906306723326,400
11220.0%,2024.33203125,329.87798821733213,0.30085906306723326,400
11230.0%,2081.966796875,306.21343599848643,0.30085906306723326,400
11240.0%,2071.0078125,312.9057284743794,0.30085906306723326,400
11250.0%,2172.9169921875,303.1412249481685,0.30085906306723326,400
11260.0%,2101.3701171875,325.1702455248016,0.30085906306723326,400
11270.0%,2055.912109375,334.7224498695558,0.30085906306723326,400
11280.0%,2055.69921875,328.1818331504703,0.30085906306723326,400
11290.0%,2069.259765625,306.7877213589481,0.30085906306723326,400
11300.0%,2080.1064453125,297.50575990658484,0.30085906306723326,400
11310.0%,2023.52734375,332.4353547889289,0.30085906306723326,400
11320.0%,2032.6474609375,324.2803001348563,0.30085906306723326,400
11330.0%,2119.201171875,306.3778077366522,0.30085906306723326,400
11340.0%,2069.3583984375,309.9846293161983,0.30085906306723326,400
11350.0%,2052.830078125,336.9631922764663,0.30085906306723326,400
11360.0%,2134.5400390625,322.7583911439931,0.30085906306723326,400
11370.0%,2144.9677734375,310.28411794877286,0.30085906306723326,400
11380.0%,2035.9013671875,334.8635670439259,0.30085906306723326,400
11390.0%,2102.970703125,289.80187807902286,0.30085906306723326,400
11400.0%,2057.8349609375,321.6951200500561,0.30085906306723326,399
11410.0%,2139.7158203125,313.5971509581718,0.30085906306723326,399
11420.0%,2123.1416015625,327.61043135021555,0.30085906306723326,399
11430.0%,2175.0849609375,314.3920173929316,0.30085906306723326,399
11440.0%,2162.51953125,311.9983218740529,0.30085906306723326,399
11450.0%,2032.359375,334.75629932351075,0.30085906306723326,399
11460.0%,2003.6142578125,305.04720580441517,0.30085906306723326,399
11470.0%,2014.953125,285.1359278259439,0.30085906306723326,399
11480.0%,2036.7724609375,287.39342775278317,0.30085906306723326,399
11490.0%,2074.1181640625,287.6412460458219,0.30085906306723326,398
11500.0%,2009.1552734375,305.6737121460117,0.30085906306723326,398
11510.0%,2061.4697265625,305.35936460562766,0.30085906306723326,398
11520.0%,2095.361328125,313.72516707669666,0.30085906306723326,398
11530.0%,2067.5283203125,302.7325197235298,0.30085906306723326,398
11540.0%,2124.9677734375,310.25346460403534,0.30085906306723326,398
11550.0%,2094.255859375,315.8095285678514,0.30085906306723326,398
11560.0%,2077.765625,290.7301051592969,0.30085906306723326,398
11570.0%,2007.23046875,329.5208763015899,0.30085906306723326,398
11580.0%,2057.896484375,294.1743803973274,0.30085906306723326,397
11590.0%,2077.7587890625,287.6468639974708,0.30085906306723326,397
11600.0%,2056.8125,287.70424929687255,0.30085906306723326,397
11610.0%,2004.4765625,284.8565115952522,0.30085906306723326,397
11620.0%,1995.3740234375,296.2956298956693,0.30085906306723326,397
11630.0%,2055.9833984375,273.9180881729462,0.30085906306723326,397
11640.0%,1993.5400390625,309.562682108948,0.30085906306723326,397
11650.0%,2063.1435546875,317.1280986953216,0.30085906306723326,396
11660.0%,2010.310546875,318.9742852425462,0.30085906306723326,396
11670.0%,2035.3095703125,318.38605262959186,0.30085906306723326,396
11680.0%,2002.9931640625,313.7293268558062,0.30085906306723326,396
11690.0%,1988.796875,301.78449116761567,0.30085906306723326,396
11700.0%,2034.73828125,290.9599225606674,0.30085906306723326,396
11710.0%,1991.248046875,310.19734681922944,0.30085906306723326,396
11720.0%,1967.587890625,306.52303803300555,0.30085906306723326,396
11730.0%,2005.8310546875,299.51347137928366,0.30085906306723326,396
11740.0%,2074.2783203125,296.13151076102275,0.30085906306723326,396
11750.0%,2013.365234375,322.1559272579427,0.30085906306723326,396
11760.0%,2078.099609375,303.6890926786611,0.30085906306723326,396
11770.0%,2055.5390625,318.92320072132674,0.30085906306723326,396
11780.0%,2005.1572265625,350.3965407863396,0.30085906306723326,396
11790.0%,2146.080078125,303.8137991229559,0.30085906306723326,396
11800.0%,2050.2998046875,317.0538657063363,0.30085906306723326,396
11810.0%,2043.123046875,313.09709634645094,0.30085906306723326,397
11820.0%,2028.0947265625,339.76085447276114,0.30085906306723326,397
11830.0%,2091.3134765625,308.117424770756,0.30085906306723326,397
11840.0%,2063.19140625,324.1683089612882,0.30085906306723326,397
11850.0%,2085.4873046875,300.3825278271083,0.30085906306723326,397
11860.0%,2062.525390625,301.98437113435307,0.30085906306723326,397
11870.0%,1984.69921875,325.91697104385685,0.30085906306723326,397
11880.0%,2039.00390625,299.06907625837744,0.30085906306723326,397
11890.0%,1939.296875,325.99959934134654,0.30085906306723326,397
11900.0%,1969.4560546875,318.67240555532953,0.30085906306723326,397
11910.0%,1965.8896484375,340.4428119856963,0.30085906306723326,397
11920.0%,1965.095703125,326.7656709112148,0.30085906306723326,397
11930.0%,2006.828125,320.4070493846638,0.30085906306723326,397
11940.0%,2082.8017578125,282.590825849415,0.30085906306723326,397
11950.0%,2049.2763671875,296.9483037471225,0.30085906306723326,397
11960.0%,2070.46875,293.29334527530597,0.30085906306723326,397
11970.0%,1990.201171875,309.942304632171,0.30085906306723326,397
11980.0%,2034.392578125,295.6071675899478,0.30085906306723326,396
11990.0%,2081.4501953125,272.9828052184934,0.30085906306723326,396
12000.0%,2018.1171875,282.4748555512572,0.30085906306723326,396
12010.0%,1980.9326171875,288.93760145595826,0.30085906306723326,396
12020.0%,2038.45703125,296.12655443051057,0.30085906306723326,396
12030.0%,2006.8701171875,313.20047743623184,0.30085906306723326,396
12040.0%,2076.6904296875,259.58622784934227,0.30085906306723326,396
12050.0%,1994.6318359375,270.63961446581266,0.30085906306723326,396
12060.0%,1968.779296875,277.073993041844,0.30085906306723326,396
12070.0%,1941.9521484375,286.35908572264077,0.30085906306723326,396
12080.0%,2016.240234375,263.41229173511795,0.30085906306723326,396
12090.0%,1996.5302734375,278.91528915401716,0.30085906306723326,396
12100.0%,1915.875,296.96340594849016,0.30085906306723326,396
12110.0%,1998.40625,272.4713064087653,0.30085906306723326,396
12120.0%,1993.6845703125,261.9974445888242,0.30085906306723326,396
12130.0%,1974.94921875,282.65047659215986,0.30085906306723326,396
12140.0%,1947.38671875,291.09433311760796,0.30085906306723326,396
12150.0%,1950.447265625,287.7373747848487,0.30085906306723326,396
12160.0%,1963.2001953125,275.28577472290993,0.30085906306723326,396
12170.0%,1948.5205078125,303.6485484644369,0.30085906306723326,396
12180.0%,1956.986328125,313.2929238841952,0.30085906306723326,396
12190.0%,2015.02734375,291.7990083536968,0.30085906306723326,396
12200.0%,2062.4814453125,292.1309739771163,0.30085906306723326,396
12210.0%,2064.4541015625,278.33960981659294,0.30085906306723326,396
12220.0%,1980.802734375,289.63640179898516,0.30085906306723326,396
12230.0%,2006.140625,282.38447095006177,0.30085906306723326,396
12240.0%,1981.201171875,289.7466420904889,0.30085906306723326,396
12250.0%,2025.5615234375,292.2476568711676,0.30085906306723326,395
12260.0%,1957.9189453125,318.8930052855736,0.30085906306723326,395
12270.0%,2053.359375,289.41552176048924,0.30085906306723326,395
12280.0%,2011.2392578125,290.08542445305324,0.30085906306723326,395
12290.0%,1971.173828125,289.8910912552267,0.30085906306723326,395
12300.0%,1992.6669921875,291.3076591558607,0.30085906306723326,395
12310.0%,2025.275390625,299.5356548780407,0.30085906306723326,395
12320.0%,2026.2431640625,304.8968965967724,0.30085906306723326,395
12330.0%,2024.2099609375,299.5225237122957,0.30085906306723326,395
12340.0%,2039.591796875,284.53598072779084,0.30085906306723326,395
12350.0%,2041.91796875,292.5486540191166,0.30085906306723326,395
12360.0%,1975.2119140625,329.97796359881596,0.30085906306723326,395
12370.0%,2104.916015625,286.8572636781397,0.30085906306723326,395
12380.0%,2023.259765625,318.49533645338323,0.30085906306723326,395
12390.0%,2102.0498046875,296.93205186426894,0.30085906306723326,395
12400.0%,2094.685546875,307.201366422597,0.30085906306723326,395
12410.0%,2024.623046875,326.0270146899227,0.30085906306723326,395
12420.0%,2090.6865234375,302.55696697668805,0.30085906306723326,395
12430.0%,2027.1845703125,334.72582538671145,0.30085906306723326,395
12440.0%,2027.51171875,323.08075282747,0.30085906306723326,395
12450.0%,2058.4365234375,307.97422124051724,0.30085906306723326,395
12460.0%,2011.0380859375,315.6155898902207,0.30085906306723326,395
12470.0%,2077.30859375,327.08109258093174,0.30085906306723326,395
12480.0%,2071.205078125,315.75316387432554,0.30085906306723326,395
12490.0%,2074.3466796875,326.2434728144312,0.30085906306723326,395
12500.0%,2110.595703125,306.29928312059764,0.30085906306723326,395
12510.0%,2042.6455078125,306.6391240793823,0.30085906306723326,395
12520.0%,2084.0576171875,287.47062148646734,0.30085906306723326,395
12530.0%,2061.328125,273.8125203816031,0.30085906306723326,395
12540.0%,1995.599609375,308.13496397016587,0.30085906306723326,395
12550.0%,2041.60546875,303.1939489621411,0.30085906306723326,395
12560.0%,2022.2890625,296.49217241289716,0.30085906306723326,395
12570.0%,2027.84765625,311.1631567761332,0.30085906306723326,395
12580.0%,2026.435546875,307.6824469624128,0.30085906306723326,395
12590.0%,2100.3623046875,288.838156351988,0.30085906306723326,395
12600.0%,2095.5908203125,303.5251329803791,0.30085906306723326,395
12610.0%,2040.0908203125,321.57597255379704,0.30085906306723326,395
12620.0%,2079.99609375,322.32516460159536,0.30085906306723326,395
12630.0%,2080.3544921875,314.81882193965436,0.30085906306723326,395
12640.0%,2039.474609375,323.4291357133226,0.30085906306723326,395
12650.0%,2068.060546875,329.22505828979314,0.30085906306723326,395
12660.0%,2082.03125,321.3848403794663,0.30085906306723326,395
12670.0%,2103.998046875,295.2139839021776,0.30085906306723326,395
12680.0%,2011.4140625,315.67540205365395,0.30085906306723326,395
12690.0%,2093.1298828125,307.30858570269623,0.30085906306723326,395
12700.0%,2061.0625,303.27521804585984,0.30085906306723326,395
12710.0%,2096.1435546875,306.53178500436445,0.30085906306723326,395
12720.0%,2045.833984375,294.44907928506746,0.30085906306723326,395
12730.0%,1969.0908203125,319.8058443693177,0.30085906306723326,395
12740.0%,2023.845703125,312.2157783115651,0.30085906306723326,395
12750.0%,2063.4990234375,294.7209712721174,0.30085906306723326,395
12760.0%,2081.9384765625,303.5829188700263,0.30085906306723326,395
12770.0%,2103.5888671875,296.05734266933234,0.30085906306723326,395
12780.0%,2060.60546875,305.4219202633257,0.30085906306723326,395
12790.0%,2114.875,295.4051396917628,0.30085906306723326,395
12800.0%,2044.732421875,308.50300442690553,0.30085906306723326,395
12810.0%,2041.7060546875,303.61839236092345,0.30085906306723326,395
12820.0%,2033.541015625,320.9550928343838,0.30085906306723326,395
12830.0%,2081.4375,340.8237977040965,0.30085906306723326,395
12840.0%,2087.3935546875,296.03988062889744,0.30085906306723326,395
