#"Progress (%)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
8620.0%,1918.1337890625,289.16846618628693,0.30085906306723326,393
8630.0%,1945.5419921875,296.99138487033304,0.30085906306723326,393
8640.0%,1892.5078125,305.5915511277943,0.30085906306723326,393
8650.0%,1950.53515625,310.7696525993029,0.30085906306723326,393
8660.0%,1919.6962890625,323.9058266171131,0.30085906306723326,393
8670.0%,1914.3994140625,310.81872396849764,0.30085906306723326,393
8680.0%,1916.1484375,299.8380453020753,0.30085906306723326,393
8690.0%,1990.3984375,284.3299560307342,0.30085906306723326,393
8700.0%,2002.55078125,302.45572136319487,0.30085906306723326,393
8710.0%,2006.4072265625,331.7301962762154,0.30085906306723326,393
8720.0%,2012.349609375,321.2081543815903,0.30085906306723326,393
8730.0%,2051.498046875,304.5780491829936,0.30085906306723326,393
8740.0%,1992.0126953125,335.18704890470536,0.30085906306723326,393
8750.0%,1880.595703125,343.3392013624191,0.30085906306723326,393
8760.0%,1972.7919921875,322.382568622374,0.30085906306723326,393
8770.0%,1971.935546875,316.352175660114,0.30085906306723326,393
8780.0%,1986.8251953125,296.98616168363645,0.30085906306723326,393
8790.0%,1974.4140625,294.2035650359413,0.30085906306723326,393
8800.0%,1975.0595703125,277.5341051830807,0.30085906306723326,393
8810.0%,1974.640625,261.5757644581653,0.30085906306723326,393
8820.0%,1930.2509765625,278.7341977530736,0.30085906306723326,393
8830.0%,1893.6376953125,294.84740449281156,0.30085906306723326,393
8840.0%,1945.244140625,306.79940080366333,0.30085906306723326,393
8850.0%,2009.095703125,282.0947446270128,0.30085906306723326,393
8860.0%,1948.3984375,286.35119793386895,0.30085906306723326,393
8870.0%,1953.8056640625,274.4336080129879,0.30085906306723326,393
8880.0%,1919.8935546875,298.358360706263,0.30085906306723326,393
8890.0%,1936.50390625,303.40793558516464,0.30085906306723326,393
8900.0%,1938.423828125,280.3971143408774,0.30085906306723326,393
8910.0%,1930.201171875,267.8058912330413,0.30085906306723326,393
8920.0%,1961.359375,283.2172285007834,0.30085906306723326,393
8930.0%,1935.5712890625,286.93555052611345,0.30085906306723326,393
8940.0%,1986.19140625,287.2115546457059,0.30085906306723326,393
8950.0%,1924.19140625,287.6747314646181,0.30085906306723326,393
8960.0%,1948.5751953125,282.07112113618246,0.30085906306723326,393
8970.0%,1944.7724609375,294.4583470161734,0.30085906306723326,393
8980.0%,1934.369140625,301.2533401251306,0.30085906306723326,393
8990.0%,1970.607421875,288.5096490305368,0.30085906306723326,393
9000.0%,1931.6533203125,298.3483770344181,0.30085906306723326,393
9010.0%,1939.9306640625,303.72118626457546,0.30085906306723326,393
9020.0%,1959.18359375,321.6457874608575,0.30085906306723326,393
9030.0%,2049.72265625,286.25058695625785,0.30085906306723326,393
9040.0%,1968.7421875,335.4676796259873,0.30085906306723326,393
9050.0%,2009.6318359375,303.4979940752646,0.30085906306723326,393
9060.0%,1920.9619140625,342.91500894529986,0.30085906306723326,393
9070.0%,2022.6240234375,310.0667290728723,0.30085906306723326,393
9080.0%,1953.140625,295.8559204934878,0.30085906306723326,393
9090.0%,2006.568359375,272.93669579834125,0.30085906306723326,393
9100.0%,2060.5888671875,285.67771408017194,0.30085906306723326,393
9110.0%,1996.2001953125,334.67729667715594,0.30085906306723326,393
9120.0%,1971.2490234375,321.0408126153524,0.30085906306723326,393
9130.0%,1970.021484375,326.17657887875,0.30085906306723326,393
9140.0%,2002.578125,299.13903919795223,0.30085906306723326,393
9150.0%,1957.548828125,332.39558955484785,0.30085906306723326,393
9160.0%,1916.9736328125,333.98263748762986,0.30085906306723326,393
9170.0%,1945.8955078125,304.31906760069506,0.30085906306723326,393
9180.0%,2015.390625,274.75975498549263,0.30085906306723326,393
9190.0%,1948.830078125,301.79506169872144,0.30085906306723326,393
9200.0%,1892.6640625,306.9830210503162,0.30085906306723326,393
9210.0%,1968.3408203125,276.29700856762827,0.30085906306723326,393
9220.0%,1919.7666015625,301.1968636596379,0.30085906306723326,393
9230.0%,1929.20703125,294.31541783918095,0.30085906306723326,393
9240.0%,1957.341796875,272.56530062595704,0.30085906306723326,393
9250.0%,1949.140625,281.65676656659645,0.30085906306723326,393
9260.0%,1937.8564453125,301.96683954489475,0.30085906306723326,393
9270.0%,1944.8603515625,302.9421460551484,0.30085906306723326,393
9280.0%,1942.490234375,278.6705388274158,0.30085906306723326,393
9290.0%,1969.7578125,287.5662505534912,0.30085906306723326,393
9300.0%,2001.744140625,285.18711398575124,0.30085906306723326,393
9310.0%,1977.818359375,306.337903986046,0.30085906306723326,393
9320.0%,1973.404296875,339.05459177745246,0.30085906306723326,393
9330.0%,1980.2265625,350.2970816326145,0.30085906306723326,393
9340.0%,2021.4384765625,315.00106976941413,0.30085906306723326,393
9350.0%,1997.763671875,329.5778035706496,0.30085906306723326,393
9360.0%,2054.681640625,296.4460000342335,0.30085906306723326,393
9370.0%,1958.455078125,325.0080743633761,0.30085906306723326,393
9380.0%,1921.978515625,310.98650564754263,0.30085906306723326,393
9390.0%,1927.39453125,311.06535840834863,0.30085906306723326,393
9400.0%,1960.1865234375,294.47283230028995,0.30085906306723326,393
9410.0%,1975.61328125,277.5923483207371,0.30085906306723326,393
9420.0%,1929.71875,293.8410570010627,0.30085906306723326,393
9430.0%,1957.5380859375,275.4862637955409,0.30085906306723326,393
9440.0%,1936.3125,308.56506249363264,0.30085906306723326,393
9450.0%,1979.9658203125,290.31627477004804,0.30085906306723326,393
9460.0%,1987.1162109375,281.9731384801681,0.30085906306723326,393
9470.0%,1932.65625,283.04101166731516,0.30085906306723326,393
9480.0%,1942.673828125,290.9773450282973,0.30085906306723326,393
9490.0%,1919.123046875,270.3128572292899,0.30085906306723326,393
9500.0%,1926.1220703125,282.7601609143539,0.30085906306723326,393
9510.0%,1897.8583984375,296.0703775916359,0.30085906306723326,393
9520.0%,1935.3525390625,279.9075158002876,0.30085906306723326,393
9530.0%,1923.9521484375,302.42339433168803,0.30085906306723326,393
9540.0%,1906.0029296875,276.6776538701544,0.30085906306723326,393
9550.0%,1928.091796875,265.39818715988105,0.30085906306723326,393
9560.0%,1907.4326171875,275.53798390771635,0.30085906306723326,393
9570.0%,1904.4833984375,284.4439005273052,0.30085906306723326,393
9580.0%,1949.083984375,253.26358079354455,0.30085906306723326,393
9590.0%,1868.576171875,288.7834406269328,0.30085906306723326,393
9600.0%,1926.1640625,269.7721509850054,0.30085906306723326,393
9610.0%,1899.408203125,293.71866407718306,0.30085906306723326,393
9620.0%,1965.5615234375,287.60373588145666,0.30085906306723326,393
9630.0%,1919.0810546875,306.778616079936,0.30085906306723326,393
9640.0%,1976.892578125,278.1304481103751,0.30085906306723326,393
9650.0%,2011.478515625,267.04493041316954,0.30085906306723326,393
9660.0%,1973.216796875,289.36190274093883,0.30085906306723326,393
9670.0%,2014.2138671875,294.9624697805668,0.30085906306723326,393
9680.0%,1977.8515625,309.6479282292804,0.30085906306723326,393
9690.0%,1947.0107421875,291.8884707186303,0.30085906306723326,393
9700.0%,1880.4912109375,321.8289014861697,0.30085906306723326,393
9710.0%,1922.439453125,289.82515910340675,0.30085906306723326,393
9720.0%,1895.3310546875,323.9789475261221,0.30085906306723326,393
9730.0%,1915.5078125,280.41303253497966,0.30085906306723326,393
9740.0%,1885.154296875,319.2971998907698,0.30085906306723326,393
9750.0%,2001.04296875,289.82579717192795,0.30085906306723326,393
9760.0%,1976.1259765625,288.709230279345,0.30085906306723326,393
9770.0%,1968.0830078125,306.24385122310895,0.30085906306723326,393
9780.0%,1960.2333984375,303.98372440139696,0.30085906306723326,393
9790.0%,1954.0107421875,322.841147481371,0.30085906306723326,393
9800.0%,1897.7001953125,334.0628698461234,0.30085906306723326,393
9810.0%,1981.37109375,293.2700510149531,0.30085906306723326,393
9820.0%,1925.9052734375,315.13308304615697,0.30085906306723326,393
9830.0%,1910.0478515625,307.1892825153971,0.30085906306723326,393
9840.0%,1923.2626953125,281.45323770328366,0.30085906306723326,393
9850.0%,1882.33203125,291.2314939742478,0.30085906306723326,393
9860.0%,1977.5439453125,272.78107594889644,0.30085906306723326,393
9870.0%,1948.84765625,277.41836198020144,0.30085906306723326,393
9880.0%,1938.607421875,288.51525025579366,0.30085906306723326,393
9890.0%,1961.2255859375,286.77292733239267,0.30085906306723326,393
9900.0%,2017.279296875,270.7688906449198,0.30085906306723326,393
9910.0%,1964.015625,279.6310995910941,0.30085906306723326,393
9920.0%,1999.609375,260.8396178213465,0.30085906306723326,393
9930.0%,1904.9736328125,284.6284328681086,0.30085906306723326,393
9940.0%,1960.3798828125,272.87939831613255,0.30085906306723326,393
9950.0%,1912.7822265625,287.65383447443924,0.30085906306723326,393
9960.0%,1897.078125,291.5608894027439,0.30085906306723326,393
9970.0%,1918.890625,277.7435008106632,0.30085906306723326,393
9980.0%,1955.3251953125,254.80978695492064,0.30085906306723326,393
9990.0%,1975.59765625,258.7916839996044,0.30085906306723326,393
10000.0%,1954.0537109375,246.26675620029718,0.30085906306723326,393
10010.0%,1932.8310546875,250.89097709934632,0.30085906306723326,393
10020.0%,1907.892578125,263.4417444912118,0.30085906306723326,393
10030.0%,1930.96484375,248.70230490921273,0.30085906306723326,393
10040.0%,1911.48828125,249.03028396135878,0.30085906306723326,393
10050.0%,1904.6015625,286.11544478812397,0.30085906306723326,393
10060.0%,1936.046875,279.33574892413765,0.30085906306723326,393
10070.0%,1943.38671875,278.5135066340611,0.30085906306723326,393
10080.0%,1964.3466796875,291.13759293987266,0.30085906306723326,393
10090.0%,1968.3203125,297.73015680036167,0.30085906306723326,393
10100.0%,1974.0107421875,286.73346172156675,0.30085906306723326,393
10110.0%,1964.55859375,305.0892091333288,0.30085906306723326,393
10120.0%,1926.8193359375,297.03358708702615,0.30085906306723326,393
10130.0%,1966.8203125,298.1505351772748,0.30085906306723326,393
10140.0%,1952.087890625,303.3104863615739,0.30085906306723326,393
10150.0%,2009.5634765625,293.51397971630615,0.30085906306723326,392
10160.0%,1964.0390625,306.91142758059715,0.30085906306723326,392
10170.0%,2016.705078125,288.471455988589,0.30085906306723326,392
10180.0%,2033.3857421875,303.51821522198213,0.30085906306723326,392
10190.0%,1954.8642578125,317.6984760793467,0.30085906306723326,392
10200.0%,1934.88671875,306.2279032790551,0.30085906306723326,392
10210.0%,1933.111328125,293.530915433081,0.30085906306723326,392
10220.0%,1956.638671875,278.4201607072642,0.30085906306723326,392
10230.0%,1955.2822265625,285.2737053413424,0.30085906306723326,392
10240.0%,1973.9296875,279.7874663935086,0.30085906306723326,392
10250.0%,1932.8779296875,278.8583948184464,0.30085906306723326,392
10260.0%,1929.001953125,286.90893243821284,0.30085906306723326,392
10270.0%,1937.5830078125,309.08349243323653,0.30085906306723326,392
10280.0%,1925.46484375,289.38394157068393,0.30085906306723326,392
10290.0%,1925.7373046875,279.48572733773926,0.30085906306723326,392
10300.0%,1946.943359375,286.2556223480332,0.30085906306723326,392
10310.0%,2014.4716796875,268.28021149523744,0.30085906306723326,392
10320.0%,1922.326171875,292.21488926646884,0.30085906306723326,392
10330.0%,1944.0849609375,293.1363058236432,0.30085906306723326,392
10340.0%,1929.041015625,301.5433647281328,0.30085906306723326,392
10350.0%,1960.724609375,300.15547505534,0.30085906306723326,392
10360.0%,2025.1748046875,260.78338950372904,0.30085906306723326,392
10370.0%,1960.044921875,272.90835014203816,0.30085906306723326,392
10380.0%,1951.44921875,280.00234433984764,0.30085906306723326,392
10390.0%,1980.279296875,266.1151082029329,0.30085906306723326,392
10400.0%,1980.6240234375,277.3483779382146,0.30085906306723326,392
10410.0%,1950.96875,297.3402040390697,0.30085906306723326,392
10420.0%,1956.1953125,299.6582581471728,0.30085906306723326,392
10430.0%,1948.302734375,289.7170317686771,0.30085906306723326,392
10440.0%,1966.37890625,295.14042392862814,0.30085906306723326,392
10450.0%,1982.822265625,278.02081290491407,0.30085906306723326,392
10460.0%,1954.515625,299.65664528109346,0.30085906306723326,392
10470.0%,1962.8408203125,274.6090906903762,0.30085906306723326,392
10480.0%,1924.6513671875,306.74073908735954,0.30085906306723326,392
10490.0%,1969.591796875,283.5886463208228,0.30085906306723326,392
10500.0%,1948.5703125,293.2173585217085,0.30085906306723326,392
10510.0%,1958.98828125,295.4509296381039,0.30085906306723326,392
10520.0%,1965.1650390625,292.27512289339563,0.30085906306723326,392
10530.0%,2001.1455078125,270.4723953412467,0.30085906306723326,392
10540.0%,1921.443359375,299.89204013375735,0.30085906306723326,392
10550.0%,1948.345703125,285.9960202621731,0.30085906306723326,392
10560.0%,1932.55859375,301.2654640652992,0.30085906306723326,392
10570.0%,1950.7646484375,305.8487959246842,0.30085906306723326,392
10580.0%,2006.173828125,295.63872217984255,0.30085906306723326,392
10590.0%,1964.0546875,301.99083338510803,0.30085906306723326,392
10600.0%,1995.5908203125,286.3261140506164,0.30085906306723326,392
10610.0%,2001.0869140625,289.69534150295107,0.30085906306723326,392
10620.0%,1988.830078125,295.7091764180547,0.30085906306723326,392
10630.0%,1930.369140625,316.58003174284676,0.30085906306723326,392
10640.0%,2028.71484375,296.56022935828895,0.30085906306723326,392
10650.0%,2008.1591796875,308.08228444017607,0.30085906306723326,392
10660.0%,2016.5,297.4052176789102,0.30085906306723326,392
10670.0%,1917.7109375,327.8093601712983,0.30085906306723326,392
10680.0%,1959.7890625,277.37946632815226,0.30085906306723326,392
10690.0%,2009.0146484375,251.25321877568595,0.30085906306723326,392
10700.0%,1885.1318359375,286.6790695417236,0.30085906306723326,392
10710.0%,1900.8916015625,282.87506404807124,0.30085906306723326,392
10720.0%,1944.603515625,277.542726971059,0.30085906306723326,392
10730.0%,1964.833984375,316.13209368387373,0.30085906306723326,392
10740.0%,2013.70703125,296.10697322203634,0.30085906306723326,392
10750.0%,1996.015625,297.83436339659073,0.30085906306723326,392
10760.0%,1995.6396484375,276.3577212751304,0.30085906306723326,392
10770.0%,1915.9189453125,286.26734831439506,0.30085906306723326,392
10780.0%,1959.5048828125,281.9863526179843,0.30085906306723326,392
10790.0%,1988.8984375,291.0567450941397,0.30085906306723326,392
10800.0%,1980.421875,289.26710285487263,0.30085906306723326,391
10810.0%,1936.1337890625,289.83152841565845,0.30085906306723326,391
10820.0%,1965.248046875,266.7155565473651,0.30085906306723326,391
10830.0%,1951.6865234375,287.2772006240901,0.30085906306723326,391
10840.0%,1948.642578125,288.3036767147643,0.30085906306723326,391
10850.0%,1973.0732421875,272.7850204867272,0.30085906306723326,391
10860.0%,1978.4228515625,295.56687199973624,0.30085906306723326,391
10870.0%,1983.8603515625,287.51031301465576,0.30085906306723326,391
10880.0%,1973.740234375,310.9758814929412,0.30085906306723326,391
10890.0%,1965.435546875,301.16883039889905,0.30085906306723326,391
10900.0%,2012.212890625,290.0780894237194,0.30085906306723326,391
10910.0%,1968.787109375,320.60909156574655,0.30085906306723326,391
10920.0%,1940.34375,348.1431493715067,0.30085906306723326,391
10930.0%,1980.7607421875,297.4066283883882,0.30085906306723326,391
10940.0%,2009.4619140625,294.8060858725104,0.30085906306723326,391
10950.0%,1954.642578125,333.07289328240176,0.30085906306723326,391
10960.0%,2024.525390625,296.36149869021267,0.30085906306723326,391
10970.0%,1931.8701171875,305.2697607335891,0.30085906306723326,391
10980.0%,1951.015625,279.4574506106503,0.30085906306723326,391
10990.0%,1980.703125,303.0829671665434,0.30085906306723326,391
11000.0%,1950.998046875,324.98182127126006,0.30085906306723326,391
11010.0%,1998.48828125,326.27224824113165,0.30085906306723326,391
11020.0%,1950.08203125,339.87467897324905,0.30085906306723326,391
11030.0%,1974.9208984375,301.9665588670463,0.30085906306723326,391
11040.0%,1922.76953125,306.4472053130346,0.30085906306723326,391
11050.0%,1941.142578125,314.3145412738106,0.30085906306723326,391
11060.0%,1951.87109375,302.6645203025477,0.30085906306723326,391
11070.0%,1885.6962890625,285.6440511002491,0.30085906306723326,391
11080.0%,1892.6923828125,267.4691129916937,0.30085906306723326,391
11090.0%,1923.5986328125,252.14714529874084,0.30085906306723326,391
11100.0%,1938.109375,270.8303262378632,0.30085906306723326,391
11110.0%,1904.5322265625,275.79649886330594,0.30085906306723326,391
11120.0%,1883.65234375,282.78465691642253,0.30085906306723326,391
11130.0%,1908.494140625,273.2223470303376,0.30085906306723326,391
11140.0%,1934.1865234375,260.7193344884137,0.30085906306723326,391
11150.0%,1958.5341796875,281.9140741869636,0.30085906306723326,391
11160.0%,1958.90234375,292.1875188643373,0.30085906306723326,391
11170.0%,1991.05078125,291.75695238402517,0.30085906306723326,391
11180.0%,1939.525390625,309.04612441430123,0.30085906306723326,391
11190.0%,1919.3095703125,334.33511651455996,0.30085906306723326,391
11200.0%,1971.9482421875,297.4188062449772,0.30085906306723326,391
11210.0%,1999.5419921875,269.32990101958814,0.30085906306723326,391
11220.0%,1955.486328125,296.37898088421537,0.30085906306723326,391
11230.0%,1984.43359375,290.69401804898905,0.30085906306723326,391
11240.0%,2004.796875,289.3460572553927,0.30085906306723326,391
11250.0%,1984.1806640625,281.04741617660875,0.30085906306723326,391
11260.0%,1987.7216796875,295.18096554467934,0.30085906306723326,391
11270.0%,2004.3486328125,290.1475794561773,0.30085906306723326,390
11280.0%,1930.2841796875,308.85473910777716,0.30085906306723326,390
11290.0%,1993.0888671875,287.4410539031785,0.30085906306723326,390
11300.0%,1898.4775390625,320.76348561288273,0.30085906306723326,390
11310.0%,1930.5576171875,308.8819070120869,0.30085906306723326,390
11320.0%,1979.34375,301.4292837794844,0.30085906306723326,390
11330.0%,1913.2978515625,325.53901471778465,0.30085906306723326,390
11340.0%,1918.4697265625,308.930513538204,0.30085906306723326,390
11350.0%,1993.7314453125,289.98377720057385,0.30085906306723326,390
11360.0%,1985.5478515625,270.9837626417643,0.30085906306723326,390
11370.0%,2016.4912109375,276.88685752095085,0.30085906306723326,390
11380.0%,1933.546875,308.8854125593521,0.30085906306723326,390
11390.0%,1991.0810546875,311.52922278670513,0.30085906306723326,390
11400.0%,2007.1494140625,302.7330174304569,0.30085906306723326,390
11410.0%,1981.693359375,331.9682764960268,0.30085906306723326,390
11420.0%,2082.474609375,307.2644032677116,0.30085906306723326,390
11430.0%,2051.2841796875,298.4136245918481,0.30085906306723326,390
11440.0%,1998.2158203125,291.34280397570313,0.30085906306723326,390
11450.0%,1962.638671875,318.85104329047596,0.30085906306723326,390
11460.0%,1978.568359375,315.9534910945534,0.30085906306723326,390
11470.0%,2063.1533203125,286.18321047371415,0.30085906306723326,390
11480.0%,1967.4501953125,334.74564179771227,0.30085906306723326,390
11490.0%,1991.794921875,310.5046884886056,0.30085906306723326,390
11500.0%,1939.8623046875,313.0188808709409,0.30085906306723326,390
11510.0%,2004.818359375,262.9891444752536,0.30085906306723326,390
11520.0%,1969.9775390625,312.0801148125577,0.30085906306723326,390
11530.0%,1969.84765625,321.5201832897804,0.30085906306723326,390
11540.0%,1928.060546875,321.607773999075,0.30085906306723326,390
11550.0%,1957.755859375,314.4128596700217,0.30085906306723326,390
11560.0%,1992.564453125,286.0240186796721,0.30085906306723326,390
11570.0%,1949.3876953125,322.2532155688509,0.30085906306723326,390
11580.0%,1957.9638671875,325.7107231835397,0.30085906306723326,390
11590.0%,2014.8662109375,291.53929629872204,0.30085906306723326,390
11600.0%,1972.982421875,322.9445199592849,0.30085906306723326,390
11610.0%,1989.1708984375,305.8235019430056,0.30085906306723326,390
11620.0%,1964.728515625,299.7477692278869,0.30085906306723326,390
11630.0%,1903.337890625,303.6667554407395,0.30085906306723326,390
11640.0%,1894.12890625,298.2234037121445,0.30085906306723326,390
11650.0%,1932.5029296875,270.21523802477884,0.30085906306723326,390
11660.0%,1914.279296875,298.431178639553,0.30085906306723326,390
11670.0%,1949.400390625,310.42666278100563,0.30085906306723326,390
11680.0%,1955.1787109375,312.13367410464247,0.30085906306723326,390
11690.0%,1928.474609375,305.54484353481297,0.30085906306723326,390
11700.0%,2014.5595703125,269.2163220804405,0.30085906306723326,390
11710.0%,1994.17578125,296.8091229364528,0.30085906306723326,390
11720.0%,2006.9873046875,279.10961428068765,0.30085906306723326,390
11730.0%,1934.4013671875,323.4531399591342,0.30085906306723326,390
11740.0%,1991.583984375,279.8383518212226,0.30085906306723326,390
11750.0%,2010.6123046875,279.2724554037738,0.30085906306723326,390
11760.0%,1959.5302734375,277.0590614904824,0.30085906306723326,390
11770.0%,1996.5498046875,262.6920348938253,0.30085906306723326,390
11780.0%,1949.08984375,263.18850801376254,0.30085906306723326,390
11790.0%,1928.205078125,286.18361263862624,0.30085906306723326,390
11800.0%,1933.2587890625,290.3921169784647,0.30085906306723326,390
11810.0%,1981.2177734375,280.6505358075331,0.30085906306723326,390
11820.0%,1923.279296875,287.3172771599673,0.30085906306723326,390
11830.0%,1925.953125,288.3273853763562,0.30085906306723326,390
11840.0%,1889.5751953125,298.11674314213815,0.30085906306723326,390
11850.0%,1917.0234375,267.6882301248144,0.30085906306723326,390
11860.0%,1931.0361328125,272.45939800685335,0.30085906306723326,390
11870.0%,1982.2783203125,270.24169756106295,0.30085906306723326,390
11880.0%,1957.3466796875,281.92403000495125,0.30085906306723326,390
11890.0%,2007.3115234375,287.48122103869156,0.30085906306723326,390
11900.0%,1995.7763671875,304.0794287025783,0.30085906306723326,390
11910.0%,2002.35546875,316.9832768837348,0.30085906306723326,390
11920.0%,1956.50390625,341.17138161856,0.30085906306723326,390
11930.0%,1965.990234375,311.54638835166753,0.30085906306723326,390
11940.0%,1972.537109375,286.8101342606175,0.30085906306723326,390
11950.0%,1989.576171875,304.80312571996086,0.30085906306723326,390
11960.0%,2000.376953125,312.2974993099059,0.30085906306723326,390
11970.0%,1996.208984375,315.83289429416493,0.30085906306723326,390
11980.0%,1931.310546875,350.94834529502344,0.30085906306723326,390
11990.0%,2024.51171875,308.08528231287147,0.30085906306723326,390
12000.0%,2058.97265625,286.41033784546835,0.30085906306723326,390
12010.0%,2028.7490234375,298.3819117209006,0.30085906306723326,390
12020.0%,1987.71875,319.0710247329256,0.30085906306723326,390
12030.0%,1962.3134765625,295.46918827347815,0.30085906306723326,390
12040.0%,1954.5966796875,319.41056466434316,0.30085906306723326,390
12050.0%,1965.4580078125,310.31481046548123,0.30085906306723326,390
12060.0%,1987.0556640625,298.01402355802566,0.30085906306723326,390
12070.0%,1957.7255859375,318.01951571577234,0.30085906306723326,390
12080.0%,1945.9482421875,332.76057762967275,0.30085906306723326,390
12090.0%,1975.103515625,283.9227135778042,0.30085906306723326,390
12100.0%,2005.9296875,286.4624770623205,0.30085906306723326,390
12110.0%,1942.2001953125,315.8140095357988,0.30085906306723326,390
12120.0%,2038.4169921875,313.85129312226707,0.30085906306723326,390
12130.0%,2037.23046875,290.2066550687019,0.30085906306723326,390
12140.0%,2003.6708984375,279.73485698629094,0.30085906306723326,390
12150.0%,1962.8603515625,297.061036549055,0.30085906306723326,390
12160.0%,1950.9990234375,298.47940752715346,0.30085906306723326,390
12170.0%,1916.158203125,281.24854995724854,0.30085906306723326,390
12180.0%,1907.1572265625,288.07904509667173,0.30085906306723326,390
12190.0%,1916.2763671875,297.40513972200654,0.30085906306723326,390
12200.0%,1987.0791015625,254.67503163599886,0.30085906306723326,390
12210.0%,1931.572265625,280.68422018742575,0.30085906306723326,390
12220.0%,2008.2783203125,287.87202153240446,0.30085906306723326,390
12230.0%,1971.2880859375,319.6590570052455,0.30085906306723326,390
12240.0%,1982.0830078125,311.59788437042454,0.30085906306723326,390
12250.0%,1977.955078125,342.78047223638123,0.30085906306723326,390
12260.0%,2062.3193359375,308.62189344604434,0.30085906306723326,390
12270.0%,2041.578125,324.9650179479787,0.30085906306723326,390
12280.0%,1962.9990234375,328.8912337319418,0.30085906306723326,390
12290.0%,1973.904296875,316.46251125977255,0.30085906306723326,390
12300.0%,1946.9150390625,312.66939471131485,0.30085906306723326,390
12310.0%,1982.7021484375,312.191331699173,0.30085906306723326,390
12320.0%,1989.978515625,305.52699938761145,0.30085906306723326,390
12330.0%,2045.111328125,283.062368885758,0.30085906306723326,390
12340.0%,2012.123046875,291.84121742506943,0.30085906306723326,390
12350.0%,2049.251953125,293.8008768108289,0.30085906306723326,390
12360.0%,2011.626953125,302.0128041799339,0.30085906306723326,390
12370.0%,1951.857421875,313.69584444463317,0.30085906306723326,390
12380.0%,1973.8681640625,326.4130692768002,0.30085906306723326,390
12390.0%,2007.861328125,303.1997296779804,0.30085906306723326,390
12400.0%,1994.9345703125,294.7862573085887,0.30085906306723326,390
12410.0%,1939.71875,317.96735673732655,0.30085906306723326,390
12420.0%,1917.0009765625,303.0449786990385,0.30085906306723326,390
12430.0%,1950.5029296875,298.744701209825,0.30085906306723326,390
12440.0%,1930.833984375,301.67099437551053,0.30085906306723326,390
12450.0%,1985.087890625,281.50607325034036,0.30085906306723326,390
12460.0%,1925.3125,323.15512232771505,0.30085906306723326,390
12470.0%,1975.171875,309.890821011812,0.30085906306723326,390
12480.0%,1987.2236328125,319.91750266335544,0.30085906306723326,390
12490.0%,1974.5390625,316.17759706383254,0.30085906306723326,390
12500.0%,2023.7353515625,313.4775354718393,0.30085906306723326,390
12510.0%,2033.625,318.06019142105146,0.30085906306723326,390
12520.0%,1960.9931640625,351.43521959368724,0.30085906306723326,390
12530.0%,1953.765625,372.6968966918107,0.30085906306723326,390
12540.0%,2100.17578125,293.67445504921255,0.30085906306723326,390
12550.0%,1974.822265625,346.2463546730486,0.30085906306723326,390
12560.0%,2074.7890625,294.3957792942448,0.30085906306723326,390
12570.0%,2061.9501953125,290.38597339316186,0.30085906306723326,390
12580.0%,2032.1806640625,304.90642699956794,0.30085906306723326,390
12590.0%,1988.7265625,324.3136904444604,0.30085906306723326,390
12600.0%,1988.34375,333.10121475127585,0.30085906306723326,390
12610.0%,1993.974609375,304.94744074197064,0.30085906306723326,390
12620.0%,1990.515625,286.9417267950965,0.30085906306723326,390
12630.0%,2029.208984375,294.52238810456,0.30085906306723326,390
12640.0%,1973.619140625,306.2219024437566,0.30085906306723326,390
12650.0%,1938.947265625,300.8601515780754,0.30085906306723326,390
12660.0%,1974.0927734375,274.6936424178121,0.30085906306723326,390
12670.0%,1999.57421875,264.4149480194653,0.30085906306723326,390
12680.0%,1946.9501953125,279.11613022798747,0.30085906306723326,390
12690.0%,1934.2763671875,271.1760140737029,0.30085906306723326,390
12700.0%,1917.369140625,276.1460288442787,0.30085906306723326,390
12710.0%,1917.3525390625,299.31565371674503,0.30085906306723326,390
12720.0%,1917.6474609375,300.17003271175065,0.30085906306723326,390
12730.0%,1918.4736328125,312.2503557418995,0.30085906306723326,390
12740.0%,1925.4306640625,297.06020403902806,0.30085906306723326,390
12750.0%,1919.076171875,307.9119085110844,0.30085906306723326,390
12760.0%,1964.87109375,303.0530367351146,0.30085906306723326,390
12770.0%,2003.1923828125,261.94134465080555,0.30085906306723326,390
12780.0%,1977.40234375,274.28357979000566,0.30085906306723326,390
12790.0%,1977.72265625,271.4112329738651,0.30085906306723326,390
12800.0%,1943.2705078125,270.4339824028456,0.30085906306723326,390
12810.0%,1922.9375,276.937310307412,0.30085906306723326,390
12820.0%,1906.705078125,275.5670467715451,0.30085906306723326,390
12830.0%,1913.9921875,295.8946322237146,0.30085906306723326,390
12840.0%,1934.5068359375,286.7606555225624,0.30085906306723326,390
12850.0%,1955.1455078125,265.3324239405306,0.30085906306723326,390
12860.0%,1899.8310546875,307.5579945149015,0.30085906306723326,390
12870.0%,2026.20703125,282.802538102484,0.30085906306723326,390
12880.0%,1970.9091796875,300.22901177356727,0.30085906306723326,390
12890.0%,1929.119140625,289.71456883437247,0.30085906306723326,390
12900.0%,1948.328125,274.25741702436886,0.30085906306723326,390
12910.0%,1944.609375,316.74629650048234,0.30085906306723326,390
12920.0%,2002.625,270.3684948769121,0.30085906306723326,390
